[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
[1, 6, 9, 28, 30, 43, 92, 98, 107, 110, 121, 124, 130, 145, 149, 151, 167, 180, 207]
